"APP_ID"|"APP_HEX"|"APP_NAME"|"APP_NATURE"|"APP_LIFECYCLE"|"BP_ID"|"BP_HEX"|"BP_NAME"|"BP_LEVEL"|"BP_LIFECYCLE"
"3937085945499993881"|"C719CFB556CE36A3"|"TA Instrument Explorer"|"Component"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"12424682471712428564"|"1214157156E1AC6D"|"TA Instruments Data Analysis"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"1620828469055693583"|"A30FB3E756E7167E"|"TA Instruments Orchestrator"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"7029088626425736693"|"2DF530D856DD618C"|"TA Instruments TRIOS"|"Generic"|"Exception"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"12369513376276681236"|"1214156A56E1ABA9"|"TA Rheology Advantage"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"2048385903331256271"|"27CF52FA54201C6D"|"TA Rheology Advantage-1"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"2048385903331256271"|"27CF52FA54201C6D"|"TA Rheology Advantage-1"|"Generic"|"Leverage/Optimize"|"1180591613733825723"|"ECBB51684DD11062"|"Laboratory Control"|""|""
"6096280496869596810"|"DE8AFB0D56CF549A"|"TA Thermal Advantage"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"11770816123832981151"|"569F718156E6A35A"|"TA Thermal Advantage Q Series"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"4001825190143903513"|"C719CFBC56CE3789"|"TA Universal Analysis"|"Component"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"4666668891935462044"|"D29CD42D56A140C3"|"TA-600WS"|"Generic"|"Exception"|"1199731912153492667"|"ECBB519B4DD110A6"|"Quality Systems Reporting and Analysis"|""|""
"12597508107414082068"|"1214158556E1AED3"|"TAAR 32"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"16425566947379820633"|"B859BCF8561CE3F3"|"TAC"|"Generic"|"Exception"|"134628346804477206"|"9D16A3FA4BC401DE"|"Operational Planning"|"L2"|"Leverage/Optimize"
"8386642676962790036"|"8A94927F57147463"|"TAC Vista"|"Generic"|"Exception"|"1128519106185706205"|"BADDDE704E250FA9"|"Defect Handling"|""|""
"4066564434787747609"|"C719CFC256CE386F"|"TAM Assistant"|"Generic"|"Retired"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"11901701988004484767"|"569F719156E6A52B"|"TANGO Software"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"7262986847859546981"|"9B65A300500E64CB"|"TAX Vault"|"Generic"|"Leverage/Optimize"|"1350332212652157961"|"2C0937E657FE12BD"|"Direct Tax Compliance"|"L3"|"Leverage/Optimize"
"7262986847859546981"|"9B65A300500E64CB"|"TAX Vault"|"Generic"|"Leverage/Optimize"|"11471046600832595602"|"36927494581B9F31"|"Indirect Tax Compliance"|"L3"|"Leverage/Optimize"
"8592119217025950479"|"A30FA6A356E7773D"|"TCAS 3.exe"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"3074361637752795145"|"F009F157539E2AAA"|"TCO Submission tool"|"Component"|"Leverage/Optimize"|"1350332212652157961"|"2C0937E657FE12BD"|"Direct Tax Compliance"|"L3"|"Leverage/Optimize"
"3074361637752795145"|"F009F157539E2AAA"|"TCO Submission tool"|"Component"|"Leverage/Optimize"|"11471046600832595602"|"36927494581B9F31"|"Indirect Tax Compliance"|"L3"|"Leverage/Optimize"
"1130780732486366260"|"B434C6B457150FB1"|"TDB CheckmissingNo"|"Generic"|"Exception"|"973707868984425181"|"BADDDDD14E250D83"|"Maintenance Management Information System (Master Data/MMIS)"|""|""
"1006931742732366900"|"B434C6A057150DF9"|"TDB Notfallknopf"|"Generic"|"Exception"|"973707868984425181"|"BADDDDD14E250D83"|"Maintenance Management Information System (Master Data/MMIS)"|""|""
"1068856237609366580"|"B434C6AA57150ED5"|"TDBbereinigung"|"Generic"|"Exception"|"973707868984425181"|"BADDDDD14E250D83"|"Maintenance Management Information System (Master Data/MMIS)"|""|""
"6068414253126943442"|"82D2838C569C5437"|"TDC 3000"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"912905592623897655"|"9C37B9D04ACC0CAB"|"TEA32 (non CBD) Germany"|"Generic"|"Leverage/Optimize"|"1052238311615452825"|"56995EE54D2B0E9A"|"Travel Services"|"L3"|"Leverage/Optimize"
"12422149202436705787"|"4DFB5E2456E2AC64"|"TECAN i-control"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"1465735751649679007"|"569F7BAB56E61457"|"TEXTECHNO FAVIMAT"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"6538477159089796302"|"74CE778D56555ABD"|"TFM"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"722354178650025975"|"2FF75C74514C0A06"|"TFS (Transformation Flowsheet)"|"Component"|"Launch/Deploy"|"5433964245269008235"|"CF6BD16E51B04B69"|"Engineering Design (EWP)"|"L3"|"Leverage/Optimize"
"722354178650025975"|"2FF75C74514C0A06"|"TFS (Transformation Flowsheet)"|"Component"|"Launch/Deploy"|"2057665621046192544"|"E9A0F8FD4BFA1C8E"|"Process Development (MOPD)"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"8401278522479582205"|"9BFDE783564D7497"|"Banking Operations"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"57783775519089847"|"A4B7A5984A0900CD"|"Business Operations Planning"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"6939290031358967901"|"805D808F4F84604D"|"Customer MDM"|"L2"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"1243921463312443808"|"E9A0F5384BFA1143"|"Distribution Requirements Planning"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"4992894309761996001"|"D4E1D66E52EB454A"|"Financial Forecasting"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"2332385198470719904"|"E9A002394BFB205E"|"Manufacturing Operations & Control"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"3181045672473660427"|"0C0B6A16582F2C25"|"Month End Closing Value Stream"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"131533831262475438"|"94AE98584D5201D3"|"Order Management"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"203027003118765242"|"C4BAD0B44BFB02D1"|"Payroll"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"2002494835397385294"|"5C4E706A4A711BCA"|"Process Vendor Payments"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"564160429671642406"|"F526F6E84CEB07D4"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"122527866372029029"|"FA65FE304E7101B3"|"Product MDM"|"L2"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"5981158753114931575"|"417748A258325301"|"Stock Plan Administration"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"114643878606604430"|"088E0C054C000197"|"Transportation Execution"|"L3"|"Leverage/Optimize"
"5005282990207336850"|"0192479D565C4576"|"TFTS"|"Generic"|"Leverage/Optimize"|"2338859122936703392"|"E9A002524BFB2075"|"Warehousing (Inbound & Outbound)"|"L3"|"Leverage/Optimize"
"7905038249649676015"|"9EEFC63E56676DB4"|"TI USB 3.0 Host Controller Driver"|"Generic"|"Exception"|"1607870628425690299"|"ECBB54184DD11650"|"Maintenance Standards &  Procedures"|""|""
"8792810875422483215"|"A30FA6BF56E77A06"|"TIA"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"73825956136935921"|"E1F1E2BE48500106"|"TIBCO Enterprise Service Bus (ESB) formerly Tibco-BW"|"Platform"|"Leverage/Optimize"|"2338859122936703392"|"E9A002524BFB2075"|"Warehousing (Inbound & Outbound)"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"6939290031358967901"|"805D808F4F84604D"|"Customer MDM"|"L2"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"1243921463312443808"|"E9A0F5384BFA1143"|"Distribution Requirements Planning"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"592871348216173016"|"91D89BEE4D59083A"|"IT Operations"|"L3"|"Undecided"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"2332385198470719904"|"E9A002394BFB205E"|"Manufacturing Operations & Control"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"3181045672473660427"|"0C0B6A16582F2C25"|"Month End Closing Value Stream"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"131533831262475438"|"94AE98584D5201D3"|"Order Management"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"203027003118765242"|"C4BAD0B44BFB02D1"|"Payroll"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"2002494835397385294"|"5C4E706A4A711BCA"|"Process Vendor Payments"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"564160429671642406"|"F526F6E84CEB07D4"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"122527866372029029"|"FA65FE304E7101B3"|"Product MDM"|"L2"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"2336971536766378"|"95AA964C4D760008"|"Quality Management"|"L3"|"Leverage/Optimize"
"4483981950256911422"|"943E9C534DD33E3A"|"TIBCO-EMS (Enterprise Messaging Service)"|"Generic"|"Leverage/Optimize"|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"21758206666096186"|"3E3A43484CF9004D"|"TIE"|"Generic"|"Leverage/Optimize"|"1850500117003257626"|"471A52CC4C0D19AE"|"Customer Information Exchange"|"L3"|"Leverage/Optimize"
"21758206666096186"|"3E3A43484CF9004D"|"TIE"|"Generic"|"Leverage/Optimize"|"122527866372029029"|"FA65FE304E7101B3"|"Product MDM"|"L2"|"Leverage/Optimize"
"983568181935463709"|"DD1DE0A3560C0DA6"|"TIPS"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"4662731087435415959"|"419745C2593840B5"|"TMC Consol"|"Component"|"Leverage/Optimize"|"4992894309761996001"|"D4E1D66E52EB454A"|"Financial Forecasting"|"L3"|"Leverage/Optimize"
"11878057988366845721"|"C719CA1856CEA4D7"|"TMR2000 Transverse Micro-Radiography"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"11927597584268248857"|"C719CA1D56CEA587"|"TMR2006 Transverse Micro-Radiography"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"8383826625287581131"|"6DCB72BA55E57459"|"TMS"|"Generic"|"Exception"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"8383826625287581131"|"6DCB72BA55E57459"|"TMS"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"6276844882612082"|"CF72D5894CC10016"|"TMS (Transportation Management System)"|"XOApplication"|"Leverage/Optimize"|"114643878606604430"|"088E0C054C000197"|"Transportation Execution"|"L3"|"Leverage/Optimize"
"3078015676531023420"|"1E3C24B74EF32AB7"|"TMS Connect (PG_PDM_B2B_TMS of pg.com)"|"Component"|"Leverage/Optimize"|"114643878606604430"|"088E0C054C000197"|"Transportation Execution"|"L3"|"Leverage/Optimize"
"100003627634260897"|"FBA1FD6348C40163"|"TMS Execution"|"Component"|"Leverage/Optimize"|"114643878606604430"|"088E0C054C000197"|"Transportation Execution"|"L3"|"Leverage/Optimize"
"81712093256818318"|"1E8E446D4CB70122"|"TMS Planning (T-Planner)"|"Component"|"Leverage/Optimize"|"114643878606604430"|"088E0C054C000197"|"Transportation Execution"|"L3"|"Leverage/Optimize"
"15150199906898527824"|"C650CED7528BD240"|"TOAD"|"Generic"|"Leverage/Optimize"|"570353350068310488"|"91D89B464D5907EA"|"Application Management"|"L3"|"Undecided"
"13157080366634913275"|"4DFB5E8A56E2B697"|"TOC-Control V"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"7512943851218967581"|"9C1D9D5C56A06843"|"TOOL COMUNICAZIONE TRA REPARTI"|"Generic"|"Exception"|"9066117582390371491"|"24A3264D51E87DD1"|"Run To Target (RTT)"|""|""
"7588373602358598999"|"1D571F895196694F"|"TOPS"|"Generic"|"Leverage/Optimize"|"564160429671642406"|"F526F6E84CEB07D4"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"6246587403658843365"|"D4E5D583562556B0"|"TOPSPRO"|"Generic"|"Exception"|"7788783187119551264"|"B320BCCB510A6C17"|"Supplier Quality Qualification"|""|""
"620184547594692104"|"66086691568F089B"|"TOR PSC Report program"|"Generic"|"Leverage/Optimize"|"967796894471928541"|"BADDDDB94E250D6E"|"Maintenance Cost Management"|""|""
"12908537956682240532"|"121415B156E1B324"|"TOUCH TEST VIBRATION"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"2479326518975675533"|"3C8D3DC056552268"|"TPD Deptment Whiteboards"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"1257993913878292425"|"A7C9AE514ACC1175"|"TPM-Iberia/UK"|"Generic"|"Sunset"|"238211174325092951"|"02570B2D4BCD034E"|"Promotion and Event Management"|"L3"|"Leverage/Optimize"
"1257993913878292425"|"A7C9AE514ACC1175"|"TPM-Iberia/UK"|"Generic"|"Sunset"|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"12470905708805936"|"FF3000CC4E39002C"|"TPM-UK Analytics"|"Generic"|"Sunset"|"238211174325092951"|"02570B2D4BCD034E"|"Promotion and Event Management"|"L3"|"Leverage/Optimize"
"12470905708805936"|"FF3000CC4E39002C"|"TPM-UK Analytics"|"Generic"|"Sunset"|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"7375867368396481133"|"E26DE3AA584A665C"|"TPMS Automation Anywhere"|"Generic"|"Leverage/Optimize"|"238211174325092951"|"02570B2D4BCD034E"|"Promotion and Event Management"|"L3"|"Leverage/Optimize"
"7375867368396481133"|"E26DE3AA584A665C"|"TPMS Automation Anywhere"|"Generic"|"Leverage/Optimize"|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"7679863273892032889"|"31793BE75AF56A94"|"TPMS Bot"|"Generic"|"Design/Build"|"238211174325092951"|"02570B2D4BCD034E"|"Promotion and Event Management"|"L3"|"Leverage/Optimize"
"7679863273892032889"|"31793BE75AF56A94"|"TPMS Bot"|"Generic"|"Design/Build"|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"8424645616181468898"|"5EE25F0C5A8D74EA"|"TPMS Ticket Management Workflow"|"Generic"|"Design/Build"|"238211174325092951"|"02570B2D4BCD034E"|"Promotion and Event Management"|"L3"|"Leverage/Optimize"
"8424645616181468898"|"5EE25F0C5A8D74EA"|"TPMS Ticket Management Workflow"|"Generic"|"Design/Build"|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"17346272665788789812"|"B434C5685715F0BA"|"TRACY"|"Generic"|"Exception"|"203027003118765242"|"C4BAD0B44BFB02D1"|"Payroll"|"L3"|"Leverage/Optimize"
"8296007236432665629"|"9C1D9DA356A07321"|"TRAINING ONLINE"|"Generic"|"Exception"|"7755006189912503072"|"B320BCB0510A6B9F"|"Personnel Qualification Management"|""|""
"10410446383028899260"|"0DBC15B055D49079"|"TRAKSYS"|"Generic"|"Exception"|"9804707921947207926"|"28F64E1F51E88811"|"Material Utilization"|""|""
"15308112161452368655"|"A30FAD3456E7D471"|"TRI / Upkin"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"8344420932427226141"|"9C1D9DA856A073CD"|"TRIGGER MONITOR LINEA"|"Generic"|"Exception"|"9066117582390371491"|"24A3264D51E87DD1"|"Run To Target (RTT)"|""|""
"10606915968655632513"|"28812A2355E09333"|"TRIOS"|"Generic"|"Exception"|"1180591613733825723"|"ECBB51684DD11062"|"Laboratory Control"|""|""
"4516642729347699356"|"D29CD41E56A13EAE"|"TRIOS (2.3.0.1408)"|"Generic"|"Exception"|"1199731912153492667"|"ECBB519B4DD110A6"|"Quality Systems Reporting and Analysis"|""|""
"16537031038158288985"|"B859BD08561CE57F"|"TRUCKMASTER"|"Generic"|"Exception"|"115769760148735162"|"C4BAC5654BFB019B"|"Human Capital Management"|"L1"|"Leverage/Optimize"
"7233157984542797301"|"2DF530F456DD6461"|"TRUVIEW"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"680975318233490300"|"A37CA81D4F710973"|"TS Spedition Connect"|"Component"|"Exception"|"114643878606604430"|"088E0C054C000197"|"Transportation Execution"|"L3"|"Leverage/Optimize"
"17932866438456763500"|"646C6CBD5703F8DE"|"TSG Daily Results"|"Generic"|"Exception"|"8922283869285655715"|"24A325F851E87BD2"|"Daily Direction Setting"|""|""
"6539603777198730964"|"AED4AFBB56FC5AC1"|"TSM-Team Collaboration"|"Generic"|"Leverage/Optimize"|"592871348216173016"|"91D89BEE4D59083A"|"IT Operations"|"L3"|"Undecided"
"7469600109194657845"|"403542C459B967A9"|"TST Datafabric"|"Generic"|"Launch/Deploy"|"219070875883340375"|"025709A94BCD030A"|"Customer Joint Business Planning"|"L3"|"Leverage/Optimize"
"7469600109194657845"|"403542C459B967A9"|"TST Datafabric"|"Generic"|"Launch/Deploy"|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"10905279545894690175"|"DD7FE56255F79757"|"TV Manager"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"11387728600912815591"|"E5E7E7F656D39E09"|"TV presentation system"|"Generic"|"Exception"|"115769760148735162"|"C4BAC5654BFB019B"|"Human Capital Management"|"L1"|"Leverage/Optimize"
"2168573281907967952"|"07D0098751E91E18"|"TVS Store Creator"|"Generic"|"Leverage/Optimize"|"326877597098328069"|"400554144D710489"|"Customer Category Management"|"L3"|"Leverage/Optimize"
"2168573281907967952"|"07D0098751E91E18"|"TVS Store Creator"|"Generic"|"Leverage/Optimize"|"564160429671642406"|"F526F6E84CEB07D4"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"2168573281907967952"|"07D0098751E91E18"|"TVS Store Creator"|"Generic"|"Leverage/Optimize"|"8542292088978885486"|"4B6E5B375165768C"|"Product and Package Consumer Testing"|""|"Leverage/Optimize"
"2168573281907967952"|"07D0098751E91E18"|"TVS Store Creator"|"Generic"|"Leverage/Optimize"|"2206565933782046812"|"985CA08E4C061E9F"|"Shopper Based Design"|"L3"|"Leverage/Optimize"
"2168573281907967952"|"07D0098751E91E18"|"TVS Store Creator"|"Generic"|"Leverage/Optimize"|"332507096637784069"|"400554644D71049D"|"Strategic Selling Process"|"L3"|"Leverage/Optimize"
"7571765088985889736"|"3BC843B5503B6914"|"TVSS"|"XOApplication"|"Leverage/Optimize"|"114643878606604430"|"088E0C054C000197"|"Transportation Execution"|"L3"|"Leverage/Optimize"
"4510168998086559513"|"C719CFED56CE3E97"|"TVT"|"Generic"|"Retired"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"12129415244165371551"|"569F71AF56E6A854"|"TW Elite"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"4945610231987606174"|"929E9328564D44A2"|"TW Labor insurance/Medical insurance"|"Generic"|"Leverage/Optimize"|"3434924472179537521"|"B671C28E4D9B2FAB"|"Benefits and Pension Administration"|"L3"|"Leverage/Optimize"
"13920714404651967545"|"A439F4F14FFEC130"|"Tableau"|"Abstract"|"Leverage/Optimize"|"564160429671642406"|"F526F6E84CEB07D4"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"13920714404651967545"|"A439F4F14FFEC130"|"Tableau"|"Abstract"|"Leverage/Optimize"|"561346150803608024"|"91D89AAE4D5907CA"|"Program and Project Management"|"L3"|"Leverage/Optimize"
"13920714404651967545"|"A439F4F14FFEC130"|"Tableau"|"Abstract"|"Leverage/Optimize"|"5250724709152171495"|"A5E7AE61524D48DE"|"Regulatory Reporting"|""|"Undecided"
"4141440924556331333"|"09451E725A943979"|"Tableau Ultrakit"|"Generic"|"Leverage/Optimize"|"51595047129515567"|"062F08534D6C00B7"|"Compliance"|"L3"|"Undecided"
"4141440924556331333"|"09451E725A943979"|"Tableau Ultrakit"|"Generic"|"Leverage/Optimize"|"2648215302225614415"|"564F59E959C924C0"|"Security"|"L3"|""
"15437871854123249288"|"6E88710456A8D63E"|"Tag Data Monitor Tool"|"Generic"|"Exception"|"973707868984425181"|"BADDDDD14E250D83"|"Maintenance Management Information System (Master Data/MMIS)"|""|""
"4853568027110514415"|"9EEFC51D5667435B"|"Tag Upload Download Tool"|"Generic"|"Exception"|"973707868984425181"|"BADDDDD14E250D83"|"Maintenance Management Information System (Master Data/MMIS)"|""|""
"4853568027110514415"|"9EEFC51D5667435B"|"Tag Upload Download Tool"|"Generic"|"Exception"|"1607870628425690299"|"ECBB54184DD11650"|"Maintenance Standards &  Procedures"|""|""
"4917462846824161007"|"9EEFC5225667443E"|"TagData Monitor Tool"|"Generic"|"Exception"|"1607870628425690299"|"ECBB54184DD11650"|"Maintenance Standards &  Procedures"|""|""
"7277915213896529248"|"B560B5B659536500"|"Talent Brew"|"XOApplication"|"Launch/Deploy"|"1451368600008214298"|"471A51A54C0D1424"|"Recruiting/Talent Supply"|"L3"|"Leverage/Optimize"
"534332007409656258"|"21C235C65421076A"|"TalentInterviewOrganiser"|"Generic"|"Leverage/Optimize"|"1451368600008214298"|"471A51A54C0D1424"|"Recruiting/Talent Supply"|"L3"|"Leverage/Optimize"
"7174323947136965900"|"5D0C64AD519E6390"|"Taleo"|"Generic"|"Leverage/Optimize"|"1451368600008214298"|"471A51A54C0D1424"|"Recruiting/Talent Supply"|"L3"|"Leverage/Optimize"
"7174323947136965900"|"5D0C64AD519E6390"|"Taleo"|"Generic"|"Leverage/Optimize"|"752468536905677533"|"BADDC6EB4E250A71"|"Workforce Management"|""|""
"265231718379331241"|"9EA9B52A4AD703AE"|"Taleo Connect Client"|"Generic"|"Leverage/Optimize"|"1451368600008214298"|"471A51A54C0D1424"|"Recruiting/Talent Supply"|"L3"|"Leverage/Optimize"
"13529190206507638410"|"DE8AE59456CFBBC1"|"Talisker"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"4477231779309023261"|"F01DF6CD52943E22"|"Tangoe"|"Generic"|"Sunset"|"4073592909030423487"|"FBBFFE4E4F2A3888"|"Workforce Collaboration and Productivity"|"L3"|"Undecided"
"9880991872882943047"|"A447B3B555C18920"|"Tank Inventory AutoUpdater"|"Generic"|"Exception"|"3266605119883222436"|"9DA4A01C500C2D55"|"Inventory Management"|""|""
"7500552533193722389"|"0A15102B50CA6817"|"TankFarm"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"6201270663183326858"|"DE8AFB1756CF560F"|"Tapestation Controller"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
